,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2845,2927014,70B3D5007000172B,1608102284983,FES Receiver,2020-12-16 08:04:44.999556,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3610 mV,6 C,1 Degree,0 Times,
2844,2927412,70B3D5007000172B,1608105884703,FES Receiver,2020-12-16 09:04:44.704431,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,88 cm,3610 mV,5 C,1 Degree,1 Times,
2843,2927783,70B3D5007000172B,1608109484589,FES Receiver,2020-12-16 10:04:44.623341,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,92 cm,3610 mV,8 C,1 Degree,2 Times,
2842,2928160,70B3D5007000172B,1608113084469,FES Receiver,2020-12-16 11:04:44.442488,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3620 mV,8 C,2 Degree,3 Times,
2841,2928561,70B3D5007000172B,1608116684343,FES Receiver,2020-12-16 12:04:44.301484,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3620 mV,8 C,1 Degree,4 Times,
2840,2928933,70B3D5007000172B,1608120284228,FES Receiver,2020-12-16 13:04:44.173465,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3630 mV,11 C,0 Degree,5 Times,
2839,2929338,70B3D5007000172B,1608123884283,FES Receiver,2020-12-16 14:04:44.213539,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3630 mV,16 C,0 Degree,6 Times,
2838,2929723,70B3D5007000172B,1608127483942,FES Receiver,2020-12-16 15:04:43.883332,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3630 mV,10 C,1 Degree,7 Times,
2837,2930107,70B3D5007000172B,1608131083882,FES Receiver,2020-12-16 16:04:43.783443,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,90 cm,3620 mV,10 C,1 Degree,8 Times,
2836,2930523,70B3D5007000172B,1608134683942,FES Receiver,2020-12-16 17:04:43.83355,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3620 mV,7 C,1 Degree,9 Times,
